id; subtype; type; rarity; carry_limit; carry_limit_twisted; sort_order; flags; icon_id; icon_color; sell_price; buy_price; name; description
190; 0; 0; 3; 3; 3; 146; 8202; 13; 1; 0; 1; EZ Demon Powder; Temporarily strengthens attacks for everyone nearby. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
191; 0; 0; 3; 3; 3; 147; 8202; 13; 7; 0; 1; EZ Hardshell Powder; Temporarily increases defense strength for everyone nearby. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
192; 0; 0; 1; 10; 10; 150; 8202; 77; 11; 0; 1; EZ Dung Pod; Releases a strong odor on impact. Causes certain monsters to flee. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
193; 0; 0; 1; 3; 3; 148; 8202; 77; 4; 0; 1; EZ Flash Pod; Slinger ammo that flashes brightly on impact. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
194; 0; 0; 1; 3; 3; 149; 8202; 77; 10; 0; 1; EZ Screamer Pod; Slinger ammo that emits an earsplitting sonic blast. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
195; 0; 0; 0; 10; 10; 151; 8202; 33; 0; 0; 1; Throwing Knife; A knife that can be shot from your slinger. Can be coated with a range of chemicals. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
196; 0; 0; 1; 5; 5; 152; 8202; 33; 5; 0; 1; Poison Knife; A knife coated with poison that can be shot from your slinger. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
197; 0; 0; 1; 5; 5; 153; 8202; 33; 6; 0; 1; Sleep Knife; A knife coated with a sedative that can be shot from your slinger. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
198; 0; 0; 1; 5; 5; 154; 8202; 33; 9; 0; 1; Paralysis Knife; A knife coated with a paralyzing toxin that can be shot from your slinger. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
199; 0; 0; 2; 8; 8; 155; 8202; 33; 8; 0; 1; Tranq Knife; A knife coated with a tranquilizer that can be shot from your slinger. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
200; 0; 0; 2; 1; 1; 156; 8202; 24; 2; 0; 1; EZ Farcaster; Call for a wingdrake to transport you to the nearest camp. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
201; 0; 0; 2; 8; 8; 157; 8202; 24; 1; 0; 1; EZ Tranq Bomb; A hand grenade used to capture monsters ensnared in traps. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
202; 1; 3; 3; 10; 10; 158; 8202; 78; 10; 0; 1; Ballista Ammo; Ammunition for the large Ballista. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
203; 1; 3; 3; 1; 1; 159; 8202; 78; 7; 0; 1; One-shot Binder; Ballista ammo that restrains targets. Disposable ammo, no cooldown. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
204; 0; 0; 3; 1; 1; 160; 8194; 79; 266; 0; 0; Cannon Ammo; Steel ammo made for hunting giant dragons. A real pain to lug around. <STYL MOJI_YELLOW_DEFAULT>(Supply Item)</STYL>
205; 0; 1; 3; 99; 10; 1000; 0; 22; 10; 60; 600; Iron Ore; Ore that can be smelted into metal and used for many different purposes.
206; 0; 1; 3; 99; 10; 1001; 0; 22; 3; 160; 1600; Machalite Ore; Ore that's more difficult to procure than Iron Ore. Produces fine metal.
207; 0; 1; 3; 99; 10; 1002; 0; 22; 2; 480; 4800; Dragonite Ore; An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.
208; 0; 1; 5; 99; 5; 1003; 0; 22; 5; 680; 6800; Carbalite Ore; Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.
209; 0; 1; 5; 99; 5; 1004; 0; 22; 8; 1020; 10200; Fucium Ore; Ore obtained from the Elder's Recess. A mysterious metal, capable of fusing nearly any two materials together.
210; 0; 1; 3; 99; 10; 1007; 0; 22; 0; 80; 800; Earth Crystal; Crystallized microbes prized as an abrasive when forging weapons. Mainly found in the Wildspire Waste.
211; 0; 1; 3; 99; 10; 1008; 0; 22; 3; 600; 6000; Coral Crystal; Crystal prized at the Smithy for use in high-grade abrasives. Mainly found in the Coral Highlands.
212; 0; 1; 5; 99; 5; 1009; 0; 22; 1; 800; 800; Dragonvein Crystal; Mined from high rank areas. Many expect this newly-discovered crystal to usher in a new era of metalwork.
213; 0; 1; 4; 99; 5; 1011; 0; 22; 10; 1150; 11500; Lightcrystal; A precious and extremely hard substance with a faint glow. Sometimes used for crafting tools.
214; 0; 1; 6; 99; 3; 1012; 0; 22; 0; 2440; 24400; Novacrystal; High quality Lightcrystal. Highly coveted for its rarity, it's used for only the finest of metalworking.
215; 0; 1; 6; 99; 3; 1014; 0; 22; 7; 1720; 17200; Firecell Stone; A magma-like deposit that only trained hands can work with. Armor made from it is first-class.
216; 0; 1; 3; 99; 10; 1017; 0; 37; 3; 400; 4000; Aquacore Ore; A valuable mineral used to create charms. Gives off a vibrant glow that mirrors the ocean.
217; 0; 1; 5; 99; 5; 1018; 0; 37; 0; 800; 8000; Spiritcore Ore; A valuable mineral used to create charms. Gives off a warm, sunny glow.
218; 0; 1; 6; 99; 3; 1019; 0; 37; 5; 1200; 12000; Dreamcore Ore; A valuable mineral used to create charms. Gives off a blazing glow reminiscent of a bonfire.
219; 0; 1; 7; 99; 99; 1020; 0; 37; 4; 2000; 20000; Dragoncore Ore; A valuable mineral used to create charms. Gives off a mysterious glow that grants the holder sagely wisdom.
220; 0; 1; 3; 99; 99; 1038; 0; 38; 3; 80; 800; Armor Sphere; Reacts uniquely to heat. Fuse this to armor to improve it by a tiny amount.
221; 0; 1; 4; 99; 99; 1039; 0; 38; 2; 200; 2000; Armor Sphere+; Reacts uniquely to heat. Fuse this to armor to improve it by a small amount.
222; 0; 1; 5; 99; 99; 1040; 0; 38; 7; 300; 3000; Advanced Armor Sphere; Reacts uniquely to heat. Fuse this to armor to improve it.
223; 0; 1; 6; 99; 99; 1041; 0; 38; 5; 400; 4000; Hard Armor Sphere; Reacts uniquely to heat. Fuse this to armor to significantly improve it.
224; 0; 1; 7; 99; 99; 1042; 0; 38; 1; 600; 6000; Heavy Armor Sphere; Reacts uniquely to heat. Fuse this to armor to greatly improve it.
225; 0; 1; 3; 99; 10; 1025; 0; 42; 0; 500; 5000; Sturdy Bone; A bone used as crafting material. Can be found in bonepiles in the Coral Highlands and Rotten Vale.
226; 0; 1; 5; 99; 5; 1026; 0; 42; 0; 750; 7500; Quality Bone; A bone used as crafting material. Its ease of use and hardness allow it to be shaped into better gear.
227; 0; 1; 3; 99; 10; 1028; 0; 42; 2; 400; 4000; Ancient Bone; A bone used as crafting material. Can be found in bonepiles in the Ancient Forest. Its size evokes a certain primal quality.
228; 0; 1; 3; 99; 10; 1029; 0; 42; 4; 400; 4000; Boulder Bone; A bone used as crafting material. Can be found in bonepiles in the Wildspire Waste. Its size evokes a certain primal quality.
229; 0; 1; 3; 99; 10; 1030; 0; 42; 8; 800; 8000; Coral Bone; A bone used as crafting material. Can be found in bonepiles in the Coral Highlands. Its size evokes a certain primal quality.
230; 0; 1; 3; 99; 10; 1031; 0; 42; 11; 800; 8000; Warped Bone; A bone used as crafting material. Can be found in bonepiles in the Rotten Vale. Its size evokes a certain primal quality.
231; 0; 1; 5; 99; 5; 1032; 0; 42; 10; 1200; 12000; Brutal Bone; A bone used as crafting material. Can be found in bonepiles in the Elder's Recess. Its size evokes a certain primal quality.
232; 0; 1; 6; 99; 3; 1035; 0; 42; 0; 1600; 12000; Dragonbone Relic; A high quality material found in bone piles. The only remains left of a species of dragon now lost to time.
233; 0; 1; 6; 99; 3; 1033; 0; 42; 4; 1800; 18000; Unknown Skull; A rare material found in bonepiles in the Elder's Recess. It appears to be some kind of animal skull.
234; 0; 1; 4; 99; 99; 1050; 0; 23; 4; 200; 2000; Great Hornfly; Discovered by Botanical Research. An insect with a giant horn, massive shell, and butterfly-like wings.
235; 0; 1; 4; 99; 99; 1051; 0; 58; 10; 350; 3500; Sinister Cloth; Suspect cloth the Tailraider Safari dug up from who-knows-where. Drips with an aura of pure evil.
236; 0; 1; 3; 99; 10; 1059; 0; 42; 4; 30; 300; Monster Bone S; A material found in bonepiles. Indispensable for both hunting and daily life.
237; 0; 1; 3; 99; 99; 1060; 0; 42; 4; 300; 3000; Monster Bone M; Bone obtained from large monsters. Strong yet flexible, it's as reliable as steel or wood.
238; 0; 1; 3; 99; 99; 1061; 0; 42; 4; 400; 4000; Monster Bone L; Bone obtained from large monsters. Hard to work with due to its size, but vital when crafting larger items.
239; 0; 1; 3; 99; 99; 1062; 0; 42; 7; 500; 5000; Monster Bone+; Bone obtained from large monsters. Hard to obtain, but vital for crafting powerful equipment.
240; 0; 1; 5; 99; 99; 1063; 0; 42; 8; 800; 8000; Monster Keenbone; Bone obtained from high rank large monsters. It has a razor-sharp tip that retains its strength after forging.
241; 0; 1; 5; 99; 99; 1064; 0; 42; 1; 1200; 12000; Monster Hardbone; Precious bone obtained from high rank large monsters. Their rarity makes them highly sought after.
242; 0; 1; 6; 99; 99; 1068; 0; 42; 5; 1600; 16000; Elder Dragon Bone; A bone from an elder dragon. It exudes the great majesty of the beast that bore it.
243; 0; 1; 3; 99; 99; 1070; 0; 45; 10; 200; 2000; Sharp Claw; Obtained from small fanged wyverns. Unlike wyvern claws, this is shaped to grip objects.
244; 0; 1; 5; 99; 99; 1071; 0; 45; 10; 800; 8000; Piercing Claw; Material from high rank small fanged wyverns. Sharp enough that it might serve as a makeshift knife.
245; 0; 1; 3; 99; 99; 1073; 0; 5; 6; 200; 2000; Monster Fluid; Material obtained from small insects. Mixes with insect gastric fluids to form adhesive.
246; 0; 1; 5; 99; 99; 1074; 0; 5; 3; 800; 8000; Monster Broth; Material from high rank insects. A rich broth made from only the thickest of monster juices.
247; 0; 1; 3; 99; 99; 1076; 0; 13; 5; 600; 6000; Poison Sac; A monster organ that contains a lethal toxin. Handle with extreme care.
248; 0; 1; 5; 99; 99; 1077; 0; 13; 5; 1600; 16000; Toxin Sac; A monster organ filled with an extremely potent toxin. Just touching it is dangerous.
249; 0; 1; 3; 99; 99; 1079; 0; 13; 9; 800; 8000; Paralysis Sac; A monster organ that contains paralyzing neurotoxins.
250; 0; 1; 5; 99; 99; 1080; 0; 13; 9; 1600; 16000; Omniplegia Sac; A monster organ filled with potent neurotoxins. A single touch can cause paralysis.
251; 0; 1; 3; 99; 99; 1082; 0; 13; 3; 800; 8000; Sleep Sac; A monster organ that contains a knockout powder capable of inducing sleep.
252; 0; 1; 5; 99; 99; 1083; 0; 13; 3; 1600; 16000; Coma Sac; A monster organ that contains dangerous powder. One whiff can induce a coma.
253; 0; 1; 3; 99; 99; 1085; 0; 13; 1; 800; 8000; Flame Sac; A monster organ filled with flammable powder. Handle with extreme care.
254; 0; 1; 5; 99; 99; 1086; 0; 13; 1; 1600; 16000; Inferno Sac; A monster organ filled with powder that ignites if it so much as touches air. Danger!
255; 0; 1; 3; 99; 99; 1088; 0; 13; 6; 600; 6000; Aqua Sac; A monster organ designed to hold and preserve water.
256; 0; 1; 5; 99; 99; 1089; 0; 13; 6; 1600; 16000; Torrent Sac; A monster organ designed to hold and preserve copious amounts of water.
257; 0; 1; 3; 99; 99; 1091; 0; 13; 0; 1000; 10000; Frost Sac; A monster internal organ, filled with extremely low temperature fluid. Handle with care.
258; 0; 1; 5; 99; 99; 1092; 0; 13; 0; 2400; 24000; Freezer Sac; A monster organ with tremendous freezing power. Turns its surroundings to ice.
259; 0; 1; 3; 99; 99; 1094; 0; 13; 4; 1000; 10000; Electro Sac; A monster organ that can store up electricity, which is released on impact.
260; 0; 1; 5; 99; 99; 1095; 0; 13; 4; 1600; 16000; Thunder Sac; A monster organ that can store up large amounts of high voltage electricity.
261; 0; 1; 6; 99; 99; 1097; 2048; 9; 3; 4000; 40000; Bird Wyvern Gem; A valuable gem that can be harvested from bird wyverns. Said to fetch a high price on the market.
262; 0; 1; 6; 99; 99; 1099; 2048; 9; 6; 4000; 40000; Wyvern Gem; Throughout a wyvern's life, impurities gather and form this peculiar gem.
263; 0; 1; 6; 99; 99; 1101; 0; 5; 1; 1600; 16000; Elder Dragon Blood; Contains an unknown compound. The object of much scholarly research.
264; 0; 1; 3; 99; 99; 1105; 0; 44; 13; 200; 2000; Mosswine Hide; A musty hide covered in moss.
265; 0; 1; 3; 99; 99; 1107; 0; 44; 2; 120; 1200; Warm Pelt; A pelt from a small animal. Used for many things, but mostly just regular clothes.
266; 0; 1; 5; 99; 99; 1108; 0; 44; 7; 320; 3200; High-quality Pelt; Rare pelt from a small animal. Feels wonderful to the touch and valued highly by the Commission.
267; 0; 1; 3; 99; 99; 1111; 0; 23; 4; 160; 1600; Vespoid Shell; Vespoid material. Obtained by carving. Used for many purposes.
268; 0; 1; 5; 99; 99; 1112; 0; 23; 4; 460; 4600; Vespoid Carapace; Rare Vespoid material. Obtained by carving. Used for many purposes.
269; 0; 1; 3; 99; 99; 1113; 0; 3; 4; 210; 2100; Vespoid Wing; Vespoid material. Obtained by carving. Light and sharp, used in many weapons.
270; 0; 1; 5; 99; 99; 1114; 0; 3; 4; 560; 5600; Vespoid Innerwing; Rare Vespoid material. Obtained by carving. Light and sharp, used in many weapons.
271; 0; 1; 3; 99; 99; 1117; 0; 23; 10; 260; 2600; Hornetaur Shell; Hornetaur material. Obtained by carving. Used for many purposes.
272; 0; 1; 3; 99; 99; 1119; 0; 3; 10; 310; 3100; Hornetaur Wing; Hornetaur material. Obtained by carving. Used for many purposes.
273; 0; 1; 3; 99; 99; 1122; 0; 23; 10; 360; 3600; Hornetaur Head; Hornetaur material. Obtained by carving. Unusual, used in select gear.
274; 0; 1; 5; 99; 99; 1118; 0; 23; 10; 560; 5600; Hornetaur Carapace; Rare Hornetaur material. Obtained by carving. Used for many purposes.
275; 0; 1; 5; 99; 99; 1120; 0; 3; 10; 660; 6600; Hornetaur Innerwing; Rare Hornetaur material. Obtained by carving. Light and sharp, used in many weapons.
276; 0; 1; 3; 99; 99; 1125; 0; 44; 11; 220; 2200; Gajau Skin; Gajau material. Obtained by carving. Water- resistant, used to craft gear.
277; 0; 1; 3; 99; 99; 1128; 0; 41; 11; 270; 2700; Gajau Whisker; Gajau material. Obtained by carving. Hardy, used to craft gear.
278; 0; 1; 5; 99; 99; 1126; 0; 44; 11; 420; 4200; Gajau Scale; Rare Gajau material. Obtained by carving. Water- resistant, used to craft gear.
279; 0; 1; 5; 99; 99; 1129; 0; 41; 11; 520; 5200; Grand Gajau Whisker; Rare Gajau material. Obtained by carving. Hardy, used to craft gear.
280; 0; 1; 3; 99; 99; 1131; 0; 59; 24; 180; 1800; Wingdrake Hide; A material carved from wingdrakes. Lightweight and often used when crafting armor.
281; 0; 1; 5; 99; 99; 1132; 0; 59; 24; 380; 3800; Wingdrake Hide+; A rare material carved from wingdrakes. Lightweight and often used when crafting armor.
282; 0; 1; 5; 99; 99; 1134; 0; 44; 11; 720; 7200; Barnos Hide+; Rare Barnos material. Obtained by carving. Supple, used to craft gear.
283; 0; 1; 5; 99; 99; 1135; 0; 45; 11; 820; 8200; Barnos Talon; Rare Barnos material. Obtained by carving. Unusual, used in select gear.
284; 0; 1; 3; 99; 99; 1139; 0; 46; 7; 180; 1800; Kestodon Shell; Kestodon material. Obtained by carving. Sturdy, used to craft gear.
285; 0; 1; 3; 99; 99; 1142; 0; 60; 7; 230; 2300; Kestodon Scalp; Kestodon material. Obtained by carving. Unusual, used in select gear.
286; 0; 1; 5; 99; 99; 1140; 0; 46; 7; 430; 4300; Kestodon Carapace; Superior Kestodon material. Obtained by carving. Sturdy, used to craft gear.
287; 0; 1; 5; 99; 99; 1144; 0; 46; 14; 760; 7600; Gastodon Carapace; Rare Gastodon material. Obtained by carving. Sturdy, used to craft gear.
288; 0; 1; 5; 99; 99; 1146; 0; 45; 14; 860; 8600; Gastodon Horn; Rare Gastodon material. Obtained by carving. Unusual, used in select gear.
289; 0; 1; 3; 99; 99; 1148; 0; 43; 4; 140; 1400; Jagras Scale; Jagras material. Obtained by carving. Used for many purposes.
290; 0; 1; 3; 99; 99; 1151; 0; 44; 4; 180; 1800; Jagras Hide; Jagras material. Obtained by carving. Supple, used to craft gear.
291; 0; 1; 5; 99; 99; 1149; 0; 43; 4; 340; 3400; Jagras Scale+; Rare Jagras material. Obtained by carving. Used for many purposes.
292; 0; 1; 5; 99; 99; 1152; 0; 44; 4; 480; 4800; Jagras Hide+; Rare Jagras material. Obtained by carving. Supple, used to craft gear.
293; 0; 1; 3; 99; 99; 1154; 0; 43; 1; 220; 2200; Shamos Scale; Shamos material. Obtained by carving. Used for many purposes.
294; 0; 1; 3; 99; 99; 1157; 0; 44; 1; 280; 2800; Shamos Hide; Shamos material. Obtained by carving. Supple, used to craft gear.
295; 0; 1; 5; 99; 99; 1155; 0; 43; 1; 420; 4200; Shamos Scale+; Rare Shamos material. Obtained by carving. Used for many purposes.
296; 0; 1; 5; 99; 99; 1158; 0; 44; 1; 480; 4800; Shamos Hide+; Rare Shamos material. Obtained by carving. Supple, used to craft gear.
297; 0; 1; 3; 99; 99; 1160; 0; 43; 10; 240; 2400; Girros Scale; Girros material. Obtained by carving. Used for many purposes.
298; 0; 1; 3; 99; 99; 1163; 0; 44; 10; 300; 3000; Girros Hide; Girros material. Obtained by carving. Supple, used to craft gear.
299; 0; 1; 3; 99; 99; 1165; 0; 45; 9; 260; 2600; Girros Fang; Girros material. Obtained by carving. Grants paralytic properties.
300; 0; 1; 5; 99; 99; 1161; 0; 43; 10; 460; 4600; Girros Scale+; Rare Girros material. Obtained by carving. Used for many purposes.
301; 0; 1; 5; 99; 99; 1164; 0; 44; 10; 520; 5200; Girros Hide+; Rare Girros material. Obtained by carving. Supple, used to craft gear.
302; 0; 1; 3; 99; 99; 1169; 0; 43; 4; 260; 260; Great Jagras Scale; Great Jagras material. Mostly obtained by carving. Broadly used for many purposes.
303; 0; 1; 3; 99; 99; 1172; 0; 44; 4; 360; 360; Great Jagras Hide; Great Jagras material. Mostly obtained as a reward. Broadly used for many purposes.
304; 0; 1; 3; 99; 99; 1178; 0; 41; 4; 440; 440; Great Jagras Mane; Great Jagras material. Obtained by breaking its head. Used for many purposes.
305; 0; 1; 3; 99; 99; 1175; 0; 45; 4; 420; 420; Great Jagras Claw; Great Jagras material. Obtained by breaking its forelegs. Sharp, used in many weapons.
306; 0; 1; 5; 99; 99; 1170; 0; 43; 4; 860; 860; Great Jagras Scale+; Rare Great Jagras material. Mostly obtained by carving. Broadly used for many purposes.
307; 0; 1; 5; 99; 99; 1173; 0; 44; 4; 1220; 1220; Great Jagras Hide+; Rare Great Jagras material. Mostly obtained as a reward. Supple, used to craft gear.
308; 0; 1; 5; 99; 99; 1176; 0; 45; 4; 1620; 1620; Great Jagras Claw+; Rare Great Jagras material. Obtained by breaking its forelegs. Sharp, used in many weapons.
309; 0; 1; 3; 99; 99; 1180; 0; 43; 24; 290; 290; Kulu-Ya-Ku Scale; Kulu-Ya-Ku material. Mostly obtained as a reward. Broadly used for many purposes.
310; 0; 1; 3; 99; 99; 1183; 0; 44; 24; 390; 390; Kulu-Ya-Ku Hide; Kulu-Ya-Ku material. Mostly obtained by carving. Supple, often used in gear.
311; 0; 1; 3; 99; 99; 1186; 0; 41; 25; 460; 460; Kulu-Ya-Ku Plume; Kulu-Ya-Ku material. Obtained by breaking its forelimbs. Used for many purposes.
312; 0; 1; 3; 99; 99; 1189; 0; 60; 24; 490; 490; Kulu-Ya-Ku Beak; Kulu-Ya-Ku material. Obtained by breaking its head. Hard, used in many weapons.
313; 0; 1; 5; 99; 99; 1181; 0; 43; 24; 890; 890; Kulu-Ya-Ku Scale+; Rare Kulu-Ya-Ku material. Mostly obtained by carving. Broadly used for many purposes.
314; 0; 1; 5; 99; 99; 1184; 0; 44; 24; 1290; 1290; Kulu-Ya-Ku Hide+; Rare Kulu-Ya-Ku material. Mostly obtained as a reward. Supple, often used in gear.
315; 0; 1; 5; 99; 99; 1187; 0; 41; 25; 1660; 1660; Kulu-Ya-Ku Plume+; Rare Kulu-Ya-Ku material. Obtained by breaking its forelimbs. Used for many purposes.
316; 0; 1; 5; 99; 99; 1190; 0; 60; 24; 1660; 1660; Kulu-Ya-Ku Beak+; Rare Kulu-Ya-Ku material. Obtained by breaking its head. Hard, used in many weapons.
317; 0; 1; 3; 99; 99; 1192; 0; 43; 26; 360; 360; Pukei-Pukei Scale; Pukei-Pukei material. Mostly obtained by carving. Broadly used for many purposes.
318; 0; 1; 3; 99; 99; 1195; 0; 46; 26; 470; 470; Pukei-Pukei Shell; Pukei-Pukei material. Mostly obtained as a reward. Solid, used to craft gear.
